-1.9,-0.082972798443318,0.0280359074103551,0.0258832891040466,0.0176651329906334,-0.0796999093729178,0.0204507991302831,-0.0796999093729178,0.020450080830634
-1.8,-0.0783774400639901,0.0126825465042726,0.0109896912173,0.0126513926083487,-0.0670187702732548,0.0148126253787972,-0.0670187702732548,0.0148648588506413
-1.7,-0.0483061139690828,0.00681269592051303,0.00493671650069816,0.0197813293148841,-0.0237183304021673,0.0204211996386023,-0.0237183304021673,0.0203877300767452
-1.6,-0.00423824701777376,-0.0038872444590341,-0.00617806658732167,0.0192098371721825,0.0400077108201313,0.0160646387998453,0.0400077108201313,0.0157574356458594
-1.5,0.0556869221154261,0.000746051483618615,0.00160343347069647,0.0225910354536256,0.17333527293221,0.0133353581431805,0.17333527293221,0.012563581271742
1,0.0563008984344333,0.0021287848720577,-0.0115689821899656,-0.00682042251181925,-0.107944722552878,0.00376899588071145,-0.107944722552878,0.00427436121800251
4,0.290039594526425,-0.0144503121196298,-0.0970121629527387,-0.0308970158752264,-0.627718819702829,0.0323084457115348,-0.627718819702829,0.0351728975998071
1,-0.0281749038868785,0.0113751102426312,0.0166370739921431,0.00293511105972644,0.0641295785044174,-0.0069922534350606,0.0641295785044174,-0.0075936857534209
-1.9,0.0318268236513482,0.0211290994306828,0.020694631422374,0.0209075468544666,0.0266788074138386,0.0213119329259214,0.0266788074138386,0.0212847753962022
-1.8,0.0305688890663895,0.0192826604899667,0.0189391427410243,0.0197486808521017,0.0237385232925602,0.0200824312322078,0.0237385232925602,0.0200944375402382
-1.7,0.0258393203224467,0.0177789889994492,0.0175374919116158,0.0178583440076252,0.0177144890981642,0.0180901467112021,0.0177144890981642,0.0180914436496933
-1.6,0.0250994401768648,0.0175760478753806,0.0173435282041232,0.0176623262962395,0.0178218360298491,0.0176072134278735,0.0178218360298491,0.0175946428354045
-1.5,0.0382781955502067,0.0201260476272901,0.0197470666962227,0.0190447872041947,0.0462370447618752,0.0182898885774825,0.0462370447618752,0.0182448878763747
1,0.0217904711800497,0.00518332132271084,0.00491608275633881,0.00394706826869361,0.0145392016162931,0.00380477382366423,0.0145392016162931,0.00381778375991341
4,0.587265511675341,0.105083743260284,0.101993889067467,0.0815249511154199,0.43937999863287,0.0812194700656985,0.43937999863287,0.0818616182756776
1,0.0201717872150111,0.00585485959884913,0.0059424862192563,0.00546110439162007,0.00715481969010416,0.00532863104245046,0.00715481969010416,0.00534791927539132
NaN,1,1,2,2,3,3,3,5
NaN,1,1,2,2,3,3,3,8
NaN,0,0,0,0,0,0,0,1
NaN,0,0,0,0,0,0,0,0
NaN,0.5127485,32.0114967,0.9771872,108.2138409,1.4237273,181.6669074,1.4237273,370.3505878
NaN,0.005127485,0.320114967,0.009771872,1.082138409,0.014237273,1.816669074,0.014237273,3.703505878
NaN,0.0050207,0.3177001,0.00956005,1.0639234,0.01400035,1.8037547,0.01400035,3.6402055
NaN,0.005127485,0.320114967,0.004885936,0.5410692045,0.00474575766666667,0.605556358,0.00474575766666667,0.673978339585714
